,product,소재지,region,city,category,농장수
1227,표고버섯,전라남도 순천시,전라남도,순천시,버섯류,11
1228,풋고추,전라남도 고흥군,전라남도,고흥군,조미채소류,2
1229,황칠나무,강원도 춘천시,강원도,춘천시,약용작물류,1
1230,깻잎,전라북도 전주시,전라북도,전주시,엽경채류,1
1231,깻잎,충청남도 금산군,충청남도,금산군,엽경채류,117
1232,깻잎,경상남도 밀양시,경상남도,밀양시,엽경채류,9
1233,깻잎,전라남도 장성군,전라남도,장성군,엽경채류,6
1234,깻잎,충청북도 청주시,충청북도,청주시,엽경채류,2
1235,깻잎,충청남도 당진시,충청남도,당진시,엽경채류,2
1236,가을무,충청남도 당진시,충청남도,당진시,근채류,3
1237,깻잎,부산광역시 강서구,부산광역시,강서구,엽경채류,1
1238,건고추,부산광역시 강서구,부산광역시,강서구,조미채소류,1
1239,꽃버섯,제주특별자치도 서귀포시,제주특별자치도,서귀포시,버섯류,1
1240,꽃버섯,경상남도 산청군,경상남도,산청군,버섯류,1
1241,꽃버섯,전라남도 순천시,전라남도,순천시,버섯류,1
1242,꽃버섯,전라북도 고창군,전라북도,고창군,버섯류,1
1243,꽃버섯,경기도 평택시,경기도,평택시,버섯류,2
1244,꽈리고추,충청남도 예산군,충청남도,예산군,조미채소류,1
1245,꽈리고추,충청남도 당진시,충청남도,당진시,조미채소류,2
1246,냉이,충청남도 아산시,충청남도,아산시,엽경채류,1
1247,쪽파,충청남도 아산시,충청남도,아산시,조미채소류,1
1248,냉이,제주특별자치도 제주시,제주특별자치도,제주시,엽경채류,1
1249,녹두,제주특별자치도 제주시,제주특별자치도,제주시,두류,2
1250,녹두,전라남도 신안군,전라남도,신안군,두류,6
1251,건고추,전라남도 신안군,전라남도,신안군,조미채소류,1
1252,녹두,경상북도 성주군,경상북도,성주군,두류,1
1253,기장,경상북도 성주군,경상북도,성주군,잡곡류,1
1254,메밀,제주특별자치도 제주시,제주특별자치도,제주시,잡곡류,13
1255,녹차,충청남도 부여군,충청남도,부여군,특용작물류,2
1256,녹차,경기도 용인시,경기도,용인시,특용작물류,1
1257,녹차,제주특별자치도 제주시,제주특별자치도,제주시,특용작물류,3
1258,녹차,울산광역시 울주군,울산광역시,울주군,특용작물류,1
1259,녹차,광주광역시 광산구,광주광역시,광산구,특용작물류,1
1260,녹차,충청북도 진천군,충청북도,진천군,특용작물류,1
1261,녹차,경기도 화성시,경기도,화성시,특용작물류,4
1262,녹차,전라남도 함평군,전라남도,함평군,특용작물류,1
1263,녹차,전라북도 정읍시,전라북도,정읍시,특용작물류,2
1264,녹차,전라남도 해남군,전라남도,해남군,특용작물류,3
1265,녹차,전라남도 보성군,전라남도,보성군,특용작물류,3
1266,녹차,강원도 양양군,강원도,양양군,특용작물류,1
1267,꽃버섯,경기도 화성시,경기도,화성시,버섯류,1
1268,녹차잎,경상남도 하동군,경상남도,하동군,특용작물류,185
1269,녹차,충청남도 태안군,충청남도,태안군,특용작물류,2
1270,백합,충청남도 태안군,충청남도,태안군,약용작물류,1
1271,녹차,경기도 양평군,경기도,양평군,특용작물류,1
1272,약용작물류 기타,경기도 양평군,경기도,양평군,약용작물류,1
1273,녹차,전라남도 구례군,전라남도,구례군,특용작물류,1
1274,치자,전라남도 구례군,전라남도,구례군,약용작물류,1
1275,녹차,전라남도 장성군,전라남도,장성군,특용작물류,1
1276,표고버섯,전라남도 장성군,전라남도,장성군,버섯류,11
1277,녹차,강원도 강릉시,강원도,강릉시,특용작물류,1
1278,표고버섯,강원도 강릉시,강원도,강릉시,버섯류,5
1279,표고버섯,경기도 화성시,경기도,화성시,버섯류,28
1280,녹차잎,경상남도 창원시,경상남도,창원시,특용작물류,1
1281,녹차잎,제주특별자치도 제주시,제주특별자치도,제주시,특용작물류,14
1282,녹차잎,경상북도 구미시,경상북도,구미시,특용작물류,1
1283,녹차잎,경상남도 거창군,경상남도,거창군,특용작물류,1
1284,녹차잎,제주특별자치도 서귀포시,제주특별자치도,서귀포시,특용작물류,17
1285,녹차잎,충청북도 충주시,충청북도,충주시,특용작물류,1
1286,인삼류 기타,충청북도 충주시,충청북도,충주시,인삼류,1
1287,논벼,경기도 안산시,경기도,안산시,미곡류,10
1288,논벼,경기도 가평군,경기도,가평군,미곡류,6
1289,논벼,경상북도 성주군,경상북도,성주군,미곡류,3
1290,논벼,대전광역시 유성구,대전광역시,유성구,미곡류,2
1291,논벼,강원도 양양군,강원도,양양군,미곡류,3
1292,논벼,경상북도 봉화군,경상북도,봉화군,미곡류,3
1293,논벼,강원도 강릉시,강원도,강릉시,미곡류,4
1294,논벼,부산광역시 기장군,부산광역시,기장군,미곡류,4
1295,논벼,광주광역시 서구,광주광역시,서구,미곡류,3
1296,논벼,세종특별자치시 금남면,세종특별자치시,금남면,미곡류,4
1297,논벼,세종특별자치시 전동면,세종특별자치시,전동면,미곡류,3
1298,논벼,세종특별자치시 연서면,세종특별자치시,연서면,미곡류,5
1299,논벼,경기도 수원시,경기도,수원시,미곡류,2
1300,논벼,인천광역시 중구,인천광역시,중구,미곡류,1
1301,논벼,경기도 동두천시,경기도,동두천시,미곡류,1
1302,논벼,충청북도 제천시,충청북도,제천시,미곡류,4
1303,논벼,전라남도 광양시,전라남도,광양시,미곡류,1
1304,논벼,광주광역시 북구,광주광역시,북구,미곡류,2
1305,논벼,충청북도 괴산군,충청북도,괴산군,미곡류,2
1306,논벼,세종특별자치시 부강면,세종특별자치시,부강면,미곡류,1
1307,가을무,경상남도 사천시,경상남도,사천시,근채류,2
1308,가을무,세종특별자치시 연동면,세종특별자치시,연동면,근채류,1
1309,가을무,전라남도 신안군,전라남도,신안군,근채류,2
1310,가을무,전라북도 군산시,전라북도,군산시,근채류,1
1311,가을무,충청남도 태안군,충청남도,태안군,근채류,1
1312,가을무,충청남도 서천군,충청남도,서천군,근채류,3
1313,가을무,전라북도 부안군,전라북도,부안군,근채류,1
1314,감,경기도 포천시,경기도,포천시,수실류,1
1315,감자,충청남도 서산시,충청남도,서산시,서류,10
1316,감자,충청남도 당진시,충청남도,당진시,서류,11
1317,감자,경상북도 예천군,경상북도,예천군,서류,2
1318,논벼,전라남도 여수시,전라남도,여수시,미곡류,1
1319,감자,전라남도 여수시,전라남도,여수시,서류,8
1320,감자,경기도 여주시,경기도,여주시,서류,7
1321,논벼,경상북도 울진군,경상북도,울진군,미곡류,2
1322,감자,경상북도 울진군,경상북도,울진군,서류,12
1323,감초,충청남도 태안군,충청남도,태안군,약용작물류,1
1324,갓,충청남도 서산시,충청남도,서산시,엽경채류,1
1325,갓,강원도 철원군,강원도,철원군,엽경채류,1
1326,갓,전라북도 익산시,전라북도,익산시,엽경채류,1
1327,건고추,경상북도 영천시,경상북도,영천시,조미채소류,1
1328,논벼,충청북도 옥천군,충청북도,옥천군,미곡류,4
1329,건고추,충청북도 옥천군,충청북도,옥천군,조미채소류,3
1330,건고추,충청북도 보은군,충청북도,보은군,조미채소류,7
1331,건고추,경상남도 사천시,경상남도,사천시,조미채소류,1
1332,논벼,경상북도 청송군,경상북도,청송군,미곡류,6
1333,건고추,강원도 철원군,강원도,철원군,조미채소류,4
1334,논벼,세종특별자치시 연기면,세종특별자치시,연기면,미곡류,2
1335,고구마,세종특별자치시 연기면,세종특별자치시,연기면,서류,1
1336,고구마,경기도 포천시,경기도,포천시,서류,1
1337,고구마,충청북도 옥천군,충청북도,옥천군,서류,2
1338,고구마,경상북도 경주시,경상북도,경주시,서류,1
1339,고구마,전라남도 강진군,전라남도,강진군,서류,3
1340,고냉지무,전라남도 영암군,전라남도,영암군,근채류,1
1341,고냉지배추,전라남도 화순군,전라남도,화순군,엽경채류,1
1342,고사리,충청남도 당진시,충청남도,당진시,산채류,1
1343,고사리,전라남도 장흥군,전라남도,장흥군,산채류,5
1344,고사리,전라남도 완도군,전라남도,완도군,산채류,1
1345,고사리,경기도 화성시,경기도,화성시,산채류,3
1346,고사리,충청북도 청주시,충청북도,청주시,산채류,4
1347,고사리,경기도 파주시,경기도,파주시,산채류,1
1348,과실류 기타,전라남도 나주시,전라남도,나주시,과실류,1
1349,과실류 기타,울산광역시 울주군,울산광역시,울주군,과실류,1
1350,과실류 기타,전라남도 장성군,전라남도,장성군,과실류,1
1351,구절초,충청남도 당진시,충청남도,당진시,약용작물류,1
1352,귀리,전라남도 영암군,전라남도,영암군,맥류,7
1353,기타,광주광역시 광산구,광주광역시,광산구,기타,1
1354,기타,충청북도 옥천군,충청북도,옥천군,기타,1
1355,기타,충청남도 논산시,충청남도,논산시,기타,2
1356,기타,전라남도 순천시,전라남도,순천시,기타,1
1357,기타,전라북도 순창군,전라북도,순창군,기타,1
1358,논벼,경상남도 남해군,경상남도,남해군,미곡류,2
1359,기타,경상북도 의성군,경상북도,의성군,기타,1
1360,김장(가을)배추,충청남도 당진시,충청남도,당진시,엽경채류,5
1361,김장(가을)배추,전라북도 순창군,전라북도,순창군,엽경채류,2
1362,김장(가을)배추,전라남도 신안군,전라남도,신안군,엽경채류,1
1363,김장(가을)배추,광주광역시 서구,광주광역시,서구,엽경채류,1
1364,김장(가을)배추,충청남도 태안군,충청남도,태안군,엽경채류,3
1365,김장(가을)배추,충청남도 공주시,충청남도,공주시,엽경채류,2
1366,김장(가을)배추,전라남도 담양군,전라남도,담양군,엽경채류,1
1367,김장(가을)배추,경기도 화성시,경기도,화성시,엽경채류,4
1368,논벼,경기도 군포시,경기도,군포시,미곡류,1
1369,김장(가을)배추,경기도 군포시,경기도,군포시,엽경채류,1
1370,김장(가을)배추,전라북도 부안군,전라북도,부안군,엽경채류,1
1371,논벼,강원도 평창군,강원도,평창군,미곡류,1
1372,김장(가을)배추,울산광역시 울주군,울산광역시,울주군,엽경채류,1
1373,김장(가을)배추,전라북도 정읍시,전라북도,정읍시,엽경채류,1
1374,논벼,경기도 고양시,경기도,고양시,미곡류,3
1375,김장(가을)배추,충청남도 서산시,충청남도,서산시,엽경채류,1
1376,김장(가을)배추,인천광역시 강화군,인천광역시,강화군,엽경채류,1
1377,깻잎,전라남도 나주시,전라남도,나주시,엽경채류,1
1378,깻잎,전라남도 고흥군,전라남도,고흥군,엽경채류,1
1379,꽃버섯,전라북도 임실군,전라북도,임실군,버섯류,1
1380,꽈리고추,충청북도 충주시,충청북도,충주시,조미채소류,1
1381,냉이,충청남도 당진시,충청남도,당진시,엽경채류,1
1382,녹차,전라남도 영암군,전라남도,영암군,특용작물류,2
1383,녹차,세종특별자치시 전동면,세종특별자치시,전동면,특용작물류,1
1384,녹차,충청남도 당진시,충청남도,당진시,특용작물류,2
1385,녹차,충청남도 서산시,충청남도,서산시,특용작물류,1
1386,녹차,경상남도 김해시,경상남도,김해시,특용작물류,1
1387,녹차잎,전라남도 고흥군,전라남도,고흥군,특용작물류,1
1388,녹차잎,전라북도 완주군,전라북도,완주군,특용작물류,1
1389,녹차잎,전라남도 영암군,전라남도,영암군,특용작물류,6
1390,느타리버섯,전라남도 진도군,전라남도,진도군,버섯류,1
1391,느타리버섯,전라북도 순창군,전라북도,순창군,버섯류,2
1392,단감,전라남도 고흥군,전라남도,고흥군,과실류,4
1393,단무지무,전라남도 고흥군,전라남도,고흥군,근채류,1
1394,단호박,전라남도 보성군,전라남도,보성군,과채류,2
1395,달래,충청남도 태안군,충청남도,태안군,엽경채류,2
1396,당귀,강원도 철원군,강원도,철원군,약용작물류,1
